category,weight,cost
clothing,39,2246.93
other,2,130.34
phone,2,30.38
other,23,1291.67
electronics,4,172.76
shoes,2,169.74
shoes,3,266.67
shoes,6,579.72
clothing,29,1660.44
bag,3,262.51
other,7,482.66
electronics,6,257.82
clothing,16,910.8
clothing,26,1482.29
electronics,9,367.64
clothing,5,334.47
clothing,26,1442.02
other,19,1135.83
phone,3,48.84
other,35,2053.44
electronics,9,356.24
other,39,2162.0
bag,2,133.39
electronics,15,536.73
clothing,1,66.96
appliances,3,183.75
other,18,1063.73
electronics,8,314.7
other,18,1004.27
electronics,4,151.37
other,6,410.31
other,23,1305.91
other,23,1333.07
clothing,11,702.72
bag,6,489.08
bag,4,257.26
clothing,37,2143.69
shoes,5,473.33
shoes,10,856.54
shoes,1,107.59
perfume,2,188.55
electronics,9,400.55
perfume,5,481.15
laptop,5,82.83
shoes,5,433.24
shoes,6,596.28
other,27,1558.92
perfume,1,88.09
shoes,4,345.2
appliances,18,1244.02
phone,2,29.79
electronics,1,35.59
laptop,2,27.13
shoes,10,901.88
perfume,3,213.4
electronics,12,477.12
other,29,1598.64
electronics,3,109.95
bag,5,332.28
shoes,6,542.39
bag,5,359.65
laptop,8,123.81
phone,1,15.95
electronics,5,204.12
clothing,30,1678.06
clothing,25,1420.24
clothing,21,1235.35
shoes,7,749.55
clothing,34,1979.26
other,3,198.26
car parts,17,1440.9
clothing,9,615.52
clothing,15,964.98
appliances,7,541.16
electronics,9,321.81
clothing,5,328.5
clothing,37,2162.13
electronics,7,245.19
perfume,4,362.26
books,4,200.61
clothing,2,131.23
clothing,29,1616.73
clothing,17,987.68
electronics,15,547.6
other,27,1505.78
other,30,1699.36
electronics,10,427.45
electronics,1,44.64
other,21,1235.39
other,19,1090.23
phone,1,13.98
electronics,8,289.24
other,21,1237.04
other,29,1619.2
clothing,16,899.16
clothing,17,1017.38
shoes,1,100.42
electronics,12,424.82
car parts,11,1011.24
books,5,202.31
shoes,8,780.49
shoes,4,395.87
shoes,1,89.99
laptop,10,142.51
bag,4,284.53
electronics,1,38.36
phone,2,32.35
clothing,7,476.93
clothing,38,2160.06
phone,2,31.08
phone,2,29.71
clothing,18,1055.03
books,5,238.6
perfume,1,89.62
electronics,9,329.26
clothing,1,69.2
phone,2,26.98
other,21,1163.26
electronics,8,309.2
laptop,2,33.25
clothing,5,335.36
appliances,2,157.56
bag,1,71.99
other,34,2023.07
electronics,6,244.32
other,29,1660.5
appliances,8,654.61
electronics,12,461.45
other,16,921.66
phone,3,50.26
clothing,37,2117.28
electronics,1,35.53
electronics,5,198.61
clothing,7,487.63
electronics,6,226.42
bag,4,343.5
other,34,1946.21
clothing,7,480.15
clothing,1,65.84
other,9,617.69
appliances,18,1057.1
electronics,11,423.42
laptop,4,64.59
other,5,349.52
clothing,38,2154.57
shoes,4,327.17
laptop,6,94.55
perfume,1,74.42
electronics,3,120.21
shoes,5,540.53
clothing,12,726.56
other,29,1663.26
electronics,12,458.05
phone,1,13.26
shoes,4,424.84
laptop,4,55.03
clothing,35,2074.46
shoes,7,760.7
books,4,165.84
perfume,1,99.92
car parts,15,1228.81
phone,3,39.92
electronics,6,219.68
perfume,1,72.61
perfume,3,297.01
clothing,14,892.7
electronics,14,513.93
books,5,260.29
clothing,30,1698.18
other,13,790.27
clothing,7,467.41
electronics,7,255.9
clothing,37,2055.19
shoes,10,856.73
perfume,4,304.05
shoes,3,279.6
other,25,1456.83
clothing,11,661.59
perfume,4,331.33
clothing,20,1172.66
electronics,9,386.02
other,15,969.9
clothing,7,485.56
clothing,31,1709.03
electronics,1,36.72
other,29,1701.23
other,29,1715.84
other,38,2224.67
clothing,36,2116.12
electronics,3,124.84
laptop,5,72.5
clothing,10,663.54
electronics,8,343.89
other,29,1672.7
other,23,1325.65
electronics,13,493.72
appliances,8,509.13
shoes,1,102.78
clothing,1,69.95
other,32,1862.56
electronics,2,79.5
electronics,11,399.25
clothing,39,2339.43
other,12,737.7
other,22,1277.88
laptop,9,132.74
clothing,26,1449.46
other,27,1512.13
other,17,1018.47
shoes,2,169.61
shoes,5,420.18
other,29,1647.56
other,12,741.53
other,20,1196.0
books,3,142.44
shoes,9,734.09
electronics,14,551.86
other,27,1508.99
shoes,10,1005.73
electronics,1,36.41
shoes,9,970.8
other,7,467.99
laptop,3,49.62
phone,2,27.83
shoes,8,777.47
perfume,2,198.8
electronics,6,223.38
clothing,30,1744.76
other,27,1543.37
other,3,199.39
electronics,1,44.82
shoes,9,838.13
clothing,39,2294.7
electronics,9,323.24
shoes,2,165.38
perfume,2,152.49
other,21,1168.27
shoes,3,281.87
laptop,7,100.21
electronics,7,263.17
clothing,20,1148.27
shoes,6,516.93
other,16,958.9
perfume,5,385.24
electronics,4,166.98
other,24,1396.47
clothing,21,1155.36
other,22,1232.56
clothing,22,1243.05
shoes,9,982.71
appliances,5,290.8
other,35,2049.48
electronics,14,505.53
electronics,13,506.72
clothing,18,1018.18
car parts,7,596.66
other,25,1447.41
clothing,34,1894.18
shoes,7,631.97
laptop,10,155.18
appliances,13,824.47
electronics,8,345.52
bag,3,208.97
other,12,770.47
bag,2,178.75
electronics,1,40.49
clothing,36,2000.09
other,18,1014.15
other,29,1603.03
laptop,4,53.94
other,7,488.67
electronics,14,540.73
clothing,8,543.09
laptop,4,53.11
clothing,37,2130.94
bag,1,69.22
laptop,4,66.11
appliances,8,548.48
clothing,1,67.77
perfume,4,334.82
clothing,16,947.72
shoes,5,455.38
perfume,1,87.02
appliances,12,944.22
other,24,1415.54
other,35,2001.29
electronics,6,210.79
electronics,9,326.86
perfume,2,179.14
clothing,1,69.68
clothing,15,974.69
other,15,953.75
clothing,11,672.48
electronics,7,270.09
other,21,1173.35
shoes,10,1039.23
clothing,29,1723.91
electronics,13,466.91
electronics,7,274.05
other,7,471.38
other,33,1908.37
electronics,7,289.94
shoes,2,211.19
clothing,24,1343.52
clothing,27,1604.69
clothing,35,1979.87
other,35,1956.66
other,19,1122.78
bag,2,142.02
other,25,1442.04
clothing,34,1985.15
phone,3,40.61
clothing,2,130.59
electronics,14,511.83
other,29,1628.52
clothing,39,2256.41
laptop,6,83.67
other,14,842.71
other,5,327.08
other,16,903.29
clothing,36,2099.29
other,3,198.4
clothing,11,663.08
shoes,3,248.11
electronics,1,38.63
clothing,14,897.89
shoes,7,674.83
other,4,273.78
electronics,13,497.1
other,32,1861.1
other,6,408.57
electronics,7,299.33
phone,1,14.6
other,15,920.25
perfume,1,70.71
clothing,7,486.05
clothing,7,473.71
other,16,922.66
laptop,8,106.55
clothing,10,669.34
electronics,6,235.39
phone,2,29.63
clothing,1,67.33
electronics,6,232.86
other,25,1377.12
clothing,37,2081.48
other,7,465.55
electronics,9,344.3
other,28,1597.6
clothing,25,1473.73
shoes,7,595.5
shoes,1,88.76
clothing,25,1397.29
perfume,3,251.01
other,2,139.77
electronics,8,344.55
other,22,1308.81
clothing,40,2212.92
clothing,25,1434.96
perfume,2,186.98
appliances,9,703.0
clothing,2,132.29
other,32,1876.9
electronics,5,178.17
other,31,1743.91
perfume,2,175.21
phone,1,14.7
appliances,14,1098.7
other,12,731.26
appliances,9,644.83
clothing,14,858.45
laptop,5,75.28
other,17,985.04
phone,1,13.83
other,5,329.57
electronics,1,38.34
shoes,3,312.26
electronics,6,248.11
clothing,16,907.88
shoes,1,101.78
car parts,3,226.31
phone,2,29.38
other,17,968.43
electronics,4,161.94
appliances,7,573.94
laptop,9,136.41
laptop,6,99.33
other,21,1217.8
other,5,329.53
clothing,36,1980.45
shoes,5,476.15
laptop,4,66.1
clothing,12,754.97
electronics,11,438.38
appliances,3,194.46
other,12,769.48
clothing,38,2279.7
perfume,3,232.96
clothing,29,1709.2
perfume,5,387.51
clothing,11,669.58
other,28,1593.6
clothing,3,207.19
perfume,1,81.98
other,15,939.77
books,2,88.36
other,39,2232.7
clothing,39,2231.09
other,4,260.92
clothing,11,667.76
other,11,704.44
other,39,2294.07
other,10,687.04
laptop,5,81.32
electronics,9,342.98
bag,3,194.23
clothing,15,952.98
other,26,1547.56
other,14,867.8
electronics,10,446.02
other,36,2120.46
laptop,10,154.24
clothing,15,933.68
books,5,255.03
other,17,966.2
phone,2,32.44
electronics,11,393.74
clothing,9,604.95
electronics,1,39.52
electronics,13,504.06
clothing,4,275.57
laptop,6,91.18
appliances,17,1314.95
perfume,1,75.45
other,2,130.31
phone,1,15.07
electronics,15,575.16
clothing,32,1773.14
clothing,4,264.13
electronics,8,312.42
other,17,1014.66
other,15,962.71
electronics,12,427.04
clothing,8,538.27
other,17,965.53
perfume,1,94.2
clothing,17,972.75
other,34,2017.8
shoes,9,819.86
shoes,9,799.91
other,32,1878.78
laptop,9,128.01
other,18,1060.93
electronics,7,278.7
other,1,69.96
other,15,930.37
other,4,266.29
laptop,9,149.6
other,10,682.34
clothing,7,484.12
electronics,4,157.59
other,39,2159.37
clothing,10,693.4
other,9,588.91
laptop,6,88.1
clothing,14,852.04
electronics,13,478.68
other,26,1507.06
clothing,26,1517.6
electronics,12,458.13
other,29,1678.94
other,28,1559.97
other,19,1060.24
bag,1,78.18
clothing,7,472.9
other,26,1532.18
other,5,333.51
other,10,666.94
other,36,2018.16
clothing,22,1318.34
clothing,25,1456.37
perfume,2,155.27
electronics,15,555.0
bag,2,174.98
laptop,5,74.36
clothing,40,2391.14
laptop,7,117.41
clothing,24,1400.28
clothing,26,1472.26
clothing,35,2069.06
books,2,100.68
clothing,36,2086.06
phone,1,14.24
other,2,136.5
clothing,17,983.36
electronics,10,380.7
other,20,1177.95
other,22,1216.49
other,32,1855.99
clothing,29,1641.78
perfume,1,85.95
other,38,2243.85
bag,1,77.51
electronics,7,258.19
other,5,349.05
electronics,6,213.19
phone,2,29.43
books,3,130.22
electronics,8,339.2
clothing,25,1491.23
clothing,3,201.92
shoes,5,440.22
clothing,31,1801.09
clothing,26,1469.01
electronics,14,509.84
shoes,2,178.61
appliances,17,1264.52
perfume,1,90.68
other,8,545.62
shoes,8,803.48
bag,3,251.81
other,18,1058.89
perfume,1,80.65
other,11,674.04
phone,3,48.38
electronics,13,499.32
electronics,11,425.51
other,5,348.65
shoes,7,632.27
bag,5,410.59
electronics,7,275.65
other,30,1685.0
clothing,27,1533.65
clothing,5,338.49
clothing,17,955.38
electronics,6,265.72
other,36,2100.1
appliances,14,832.34
other,8,547.92
bag,4,325.18
other,31,1751.66
shoes,9,740.68
phone,3,46.96
bag,5,372.79
phone,1,14.63
phone,3,41.31
electronics,14,516.71
electronics,6,258.07
appliances,6,397.44
other,38,2220.47
clothing,26,1545.81
clothing,34,2014.86
other,23,1325.07
shoes,9,919.49
laptop,7,97.3
clothing,15,937.87
clothing,18,991.01
clothing,27,1571.42
clothing,34,2013.15
other,37,2145.15
other,32,1861.09
clothing,8,548.07
other,40,2240.74
phone,2,26.72
electronics,15,586.81
phone,2,28.71
shoes,1,108.38
clothing,18,1046.93
clothing,29,1733.95
other,3,195.76
clothing,8,528.99
clothing,28,1608.79
other,3,209.4
other,39,2317.25
other,38,2218.72
other,11,707.41
clothing,36,2109.99
electronics,15,550.21
other,20,1114.94
clothing,14,856.81
shoes,5,405.92
car parts,18,1480.7
electronics,12,441.35
electronics,15,567.12
perfume,1,88.52
laptop,9,121.29
shoes,7,673.07
other,21,1235.52
car parts,17,1541.52
shoes,6,536.0
electronics,14,490.47
other,36,2106.49
shoes,4,398.7
bag,4,311.5
appliances,2,127.99
phone,2,31.64
clothing,38,2225.83
shoes,3,285.66
other,38,2233.67
clothing,28,1665.46
shoes,8,680.39
other,36,2052.79
other,26,1535.55
clothing,7,457.79
other,15,915.35
shoes,5,443.1
clothing,11,679.94
other,4,277.46
clothing,8,546.07
clothing,7,476.17
other,26,1434.01
phone,2,31.57
other,31,1761.9
laptop,2,32.18
other,10,693.23
perfume,5,402.08
car parts,17,1202.21
clothing,28,1616.5
clothing,21,1188.36
clothing,19,1130.34
clothing,30,1707.26
clothing,39,2310.38
appliances,10,649.12
clothing,36,2139.74
electronics,8,350.83
appliances,14,1066.41
other,9,628.45
appliances,6,358.64
phone,2,32.44
clothing,23,1315.99
other,5,329.9
other,15,927.23
electronics,6,254.38
electronics,7,290.29
other,31,1829.4
clothing,27,1519.69
clothing,19,1081.39
other,30,1764.72
books,5,238.94
clothing,3,205.01
shoes,7,659.23
electronics,7,246.11
shoes,2,187.44
other,23,1343.09
clothing,12,758.0
other,5,343.41
clothing,2,132.9
shoes,8,705.93
clothing,9,607.55
clothing,4,273.19
phone,3,47.87
other,29,1695.25
other,21,1179.85
other,1,68.83
other,12,746.09
other,8,545.59
shoes,7,599.74
books,3,111.61
clothing,15,931.96
shoes,9,861.32
shoes,2,170.09
other,1,65.93
other,5,343.47
clothing,34,2039.24
clothing,22,1278.13
other,12,764.18
clothing,25,1408.1
laptop,9,127.01
perfume,5,356.16
other,23,1272.8
other,24,1399.78
clothing,8,523.79
other,2,130.55
other,23,1366.04
shoes,8,809.02
clothing,11,694.27
electronics,6,242.58
clothing,26,1489.15
electronics,15,550.02
laptop,6,97.56
clothing,13,814.0
other,38,2114.56
electronics,14,532.3
bag,5,356.54
electronics,11,394.86
clothing,21,1186.69
electronics,10,353.87
clothing,26,1547.47
clothing,28,1558.56
clothing,25,1463.32
electronics,6,263.89
shoes,2,218.93
other,31,1820.04
phone,3,40.19
perfume,4,391.26
shoes,6,574.3
clothing,38,2207.61
clothing,34,1991.35
other,22,1251.51
clothing,12,728.51
other,13,842.58
other,17,977.31
phone,2,27.89
electronics,1,44.09
shoes,10,949.06
car parts,16,1399.35
shoes,2,161.4
clothing,18,1049.2
other,6,397.1
other,25,1469.81
clothing,10,657.63
appliances,14,948.16
laptop,5,78.4
clothing,10,660.03
clothing,17,961.04
appliances,15,1038.97
clothing,33,1926.32
clothing,1,66.05
clothing,34,1989.56
shoes,3,282.8
electronics,8,330.29
clothing,36,2111.95
electronics,1,40.71
laptop,10,164.22
electronics,11,401.68
other,29,1604.94
laptop,6,84.81
electronics,13,519.41
appliances,4,264.52
phone,2,29.76
electronics,8,288.61
laptop,5,78.08
clothing,1,66.69
electronics,1,37.45
other,35,2038.87
phone,3,46.49
perfume,3,253.97
perfume,5,491.1
clothing,8,535.84
other,13,825.87
clothing,2,135.03
other,3,199.31
electronics,12,475.78
clothing,4,279.07
other,15,930.58
other,34,1912.51
shoes,7,724.98
phone,3,48.15
electronics,11,415.77
clothing,7,480.77
laptop,3,46.55
clothing,27,1574.61
electronics,7,283.48
clothing,9,595.08
bag,1,68.37
clothing,19,1116.79
appliances,15,1117.0
phone,2,27.71
clothing,8,528.24
clothing,23,1339.13
electronics,14,516.88
clothing,11,676.77
clothing,18,1006.46
electronics,14,530.12
electronics,14,499.12
other,21,1236.27
electronics,14,532.51
clothing,1,68.17
perfume,2,167.71
clothing,15,957.81
clothing,17,957.11
shoes,6,513.7
other,23,1378.79
other,8,555.62
laptop,8,114.65
other,33,1936.01
electronics,4,175.13
clothing,37,2203.43
electronics,14,528.33
clothing,16,901.01
appliances,19,1483.29
shoes,7,571.32
other,7,487.42
other,23,1288.95
clothing,25,1447.93
clothing,37,2141.73
perfume,2,174.56
laptop,4,64.91
laptop,5,81.26
clothing,10,659.92
car parts,20,1766.99
appliances,13,860.63
other,12,732.19
other,14,905.12
shoes,10,960.66
other,24,1323.9
other,21,1255.6
electronics,2,73.15
electronics,1,40.95
shoes,9,821.06
clothing,16,928.36
other,3,195.16
electronics,6,223.11
other,18,1073.16
phone,3,46.86
electronics,9,403.88
electronics,10,416.69
electronics,9,392.39
clothing,12,733.93
clothing,40,2368.67
other,25,1481.56
electronics,3,131.23
other,39,2212.93
other,10,699.7
bag,4,258.71
shoes,3,294.01
clothing,35,1960.2
clothing,12,744.08
other,15,957.06
appliances,4,314.9
electronics,10,449.47
shoes,6,586.54
bag,6,479.51
car parts,20,1369.84
phone,1,15.74
clothing,9,612.84
perfume,1,76.58
clothing,30,1788.86
other,2,135.01
other,37,2159.95
other,2,139.5
clothing,25,1383.58
shoes,10,1067.72
other,30,1788.76
clothing,24,1413.29
shoes,5,458.78
clothing,19,1065.84
shoes,10,1008.7
clothing,14,891.2
clothing,16,880.74
shoes,2,189.74
phone,2,31.21
phone,3,46.58
other,30,1723.84
perfume,1,71.67
perfume,4,366.08
electronics,12,445.13
other,31,1846.46
electronics,3,123.23
laptop,3,48.07
clothing,4,268.58
other,36,2094.52
clothing,17,939.12
clothing,30,1782.66
phone,1,14.71
other,6,401.41
electronics,8,359.24
other,31,1707.02
laptop,7,114.58
electronics,4,150.21
perfume,3,234.48
clothing,21,1176.49
clothing,15,957.9
bag,2,177.53
clothing,9,613.34
other,32,1840.06
other,12,763.71
other,17,995.54
other,22,1236.23
clothing,7,487.58
shoes,9,896.1
electronics,6,238.49
clothing,7,478.59
appliances,10,770.98
electronics,7,249.06
car parts,10,702.33
shoes,4,395.98
electronics,10,417.25
phone,3,48.98
laptop,9,146.01
electronics,9,323.21
perfume,2,160.63
phone,1,16.1
laptop,6,94.53
other,38,2097.08
laptop,5,80.19
other,33,1873.52
laptop,6,100.09
other,31,1775.64
clothing,25,1491.79
electronics,12,451.74
phone,3,41.93
electronics,9,369.15
other,9,617.23
electronics,1,38.67
clothing,21,1227.14
other,6,401.98
perfume,4,317.42
electronics,5,205.54
other,29,1665.5
electronics,9,393.37
shoes,2,212.49
electronics,13,512.49
electronics,13,470.93
other,27,1539.09
shoes,2,177.08
perfume,5,393.51
other,19,1073.6
laptop,7,112.59
books,5,206.35
clothing,5,342.44
clothing,36,2132.02
other,29,1695.69
clothing,22,1215.21
bag,1,67.95
clothing,18,1059.27
other,32,1871.19
other,28,1615.42
clothing,13,828.47
electronics,13,485.27
electronics,15,559.27
phone,2,27.56
laptop,9,133.56
shoes,10,903.81
clothing,31,1747.26
electronics,11,426.94
clothing,9,623.1
clothing,36,2010.04
shoes,2,176.31
clothing,2,134.45
clothing,17,1012.68
clothing,27,1617.13
shoes,10,958.07
clothing,12,762.55
other,21,1196.1
other,38,2236.89
other,17,978.38
perfume,1,80.79
electronics,7,283.91
other,1,69.46
shoes,1,90.16
clothing,17,987.09
electronics,6,236.2
electronics,8,353.4
appliances,9,576.55
clothing,12,764.32
other,19,1068.9
perfume,5,496.64
bag,4,242.74
other,9,588.26
electronics,14,506.44
electronics,14,496.37
clothing,23,1367.57
clothing,8,528.95
electronics,3,130.53
shoes,2,200.57
clothing,14,889.76
perfume,3,296.77
clothing,16,900.54
other,28,1559.52
other,29,1705.53
shoes,8,863.27
other,17,957.32
appliances,5,302.9
other,22,1312.19
electronics,8,316.75
other,14,891.62
shoes,1,86.16
other,38,2148.42
other,6,410.08
other,31,1797.68
appliances,3,180.78
electronics,11,388.92
electronics,14,539.63
electronics,13,478.16
other,37,2187.53
electronics,8,280.59
phone,2,32.93
other,27,1581.83
electronics,8,292.78
phone,2,26.61
other,6,413.22
other,11,687.24
other,15,904.11
other,28,1620.34
electronics,13,516.03
clothing,4,262.17
clothing,23,1309.53
laptop,8,129.36
appliances,19,1150.8
other,10,682.29
perfume,3,292.11
electronics,12,434.84
shoes,7,611.53
other,21,1176.16
shoes,8,812.99
bag,1,69.25
shoes,8,749.92
clothing,15,958.36
shoes,5,506.86
phone,2,30.11
other,27,1515.55
shoes,2,187.26
clothing,25,1427.45
clothing,40,2378.99
shoes,10,975.3
clothing,26,1461.25
shoes,4,411.1
clothing,37,2209.57
other,29,1721.09
other,20,1111.73
other,38,2174.53
perfume,1,89.97
electronics,2,70.75
electronics,14,528.14
other,26,1558.13
clothing,2,135.41
clothing,26,1532.3
clothing,10,679.48
shoes,2,212.31
laptop,2,27.16
other,5,329.35
other,4,268.44
other,30,1764.55
perfume,1,84.49
perfume,5,385.51
clothing,14,869.41
shoes,6,599.59
laptop,5,83.43
perfume,4,291.18
shoes,4,372.19
electronics,6,259.05
appliances,16,1031.64
appliances,6,373.22
laptop,7,105.76
electronics,9,404.28
other,30,1660.94
other,4,279.91
other,20,1157.47
electronics,10,415.21
shoes,1,92.86
other,12,753.31
shoes,10,1091.24
other,39,2231.26
appliances,11,892.33
other,36,2100.24
clothing,31,1712.13
clothing,9,621.3
electronics,4,164.41
laptop,3,44.7
clothing,9,591.1
other,37,2180.48
clothing,17,1005.95
other,11,665.65
clothing,28,1578.99
laptop,10,133.02
other,24,1377.3
other,6,403.19
shoes,10,1092.14
car parts,19,1600.14
other,24,1379.75
clothing,38,2214.21
other,27,1554.71
laptop,9,141.65
other,24,1417.21
other,39,2192.1
clothing,15,933.58
shoes,6,560.41
perfume,5,416.03
other,32,1803.49
shoes,7,604.98
clothing,10,654.89
laptop,10,160.27
laptop,4,63.13
electronics,4,171.25
laptop,7,114.02
bag,5,323.71
perfume,5,472.62
electronics,2,80.63
other,13,796.71
other,39,2221.22
electronics,5,202.39
other,11,682.46
other,20,1152.42
perfume,4,295.1
other,18,1051.34
shoes,6,598.85
clothing,10,670.17
perfume,2,156.64
clothing,1,68.47
appliances,4,280.93
car parts,14,1176.85
shoes,1,101.44
electronics,1,44.28
appliances,16,1038.61
other,20,1146.54
phone,2,33.23
laptop,7,93.22
electronics,11,433.07
clothing,34,1874.9
clothing,1,65.69
electronics,11,412.65
electronics,11,428.82
phone,2,33.55
electronics,13,508.3
bag,3,241.18
other,6,393.07
electronics,8,291.65
electronics,13,501.35
shoes,7,611.35
other,25,1446.7
laptop,6,94.0
other,22,1316.35
clothing,15,958.9
clothing,29,1722.23
other,37,2167.17
other,15,921.22
clothing,31,1827.97
electronics,14,534.04
clothing,28,1543.32
appliances,6,387.36
electronics,10,403.54
appliances,12,706.98
clothing,14,907.76
other,14,845.66
electronics,11,408.54
other,19,1136.84
books,1,39.05
other,11,663.47
clothing,19,1089.39
clothing,1,69.06
other,9,594.83
laptop,2,32.06
electronics,14,521.55
appliances,19,1224.09
other,39,2213.42
clothing,23,1377.96
bag,4,290.15
other,27,1509.64
other,37,2158.04
electronics,12,468.73
appliances,19,1475.29
clothing,36,2102.03
clothing,20,1180.74
other,15,909.88
other,24,1356.05
clothing,29,1665.96
electronics,9,315.12
other,29,1619.76
phone,3,49.72
shoes,6,518.48
appliances,12,909.13
other,16,915.36
clothing,40,2261.63
electronics,5,188.64
other,39,2267.88
appliances,3,241.09
appliances,8,614.02
phone,2,27.4
clothing,31,1796.55
other,31,1772.4
other,16,947.85
other,11,697.89
clothing,15,926.26
electronics,9,358.99
other,24,1334.05
other,5,333.19
laptop,3,47.3
appliances,19,1371.3
phone,2,27.52
other,32,1919.47
electronics,11,417.51
electronics,4,145.29
clothing,12,750.16
phone,1,13.26
electronics,1,42.63
appliances,11,727.14
electronics,6,251.32
other,8,554.47
other,25,1380.99
other,24,1437.64
other,21,1257.06
shoes,2,178.87
electronics,5,212.76
other,12,731.41
other,9,595.98
perfume,4,297.49
clothing,9,605.66
clothing,15,940.19
clothing,4,268.2
laptop,8,133.65
other,13,838.14
other,13,825.4
perfume,3,285.6
electronics,8,303.42
other,38,2160.43
shoes,1,94.06
electronics,13,515.47
clothing,12,767.31
shoes,2,192.21
electronics,15,576.74
clothing,32,1833.5
electronics,13,502.83
electronics,11,435.49
other,36,2002.44
clothing,31,1711.84
books,4,148.78
perfume,4,368.11
clothing,38,2146.33
appliances,15,1156.9
clothing,33,1849.38
shoes,7,698.24
phone,2,28.49
clothing,32,1861.74
shoes,8,661.85
electronics,6,211.83
appliances,1,58.94
laptop,2,27.84
shoes,5,453.03
other,24,1339.53
shoes,8,876.48
shoes,10,1072.07
other,40,2257.29
perfume,1,96.57
shoes,1,81.66
appliances,20,1350.67
clothing,12,722.01
shoes,3,322.9
other,10,664.24
other,11,710.22
other,25,1454.76
clothing,22,1239.55
electronics,11,432.86
clothing,23,1316.64
other,8,521.12
clothing,29,1610.09
other,38,2225.93
electronics,13,495.65
bag,4,304.55
clothing,21,1242.17
electronics,12,428.28
perfume,5,393.27
other,3,205.51
books,5,258.26
other,32,1785.6
other,21,1244.88
laptop,10,145.11
phone,2,30.65
clothing,26,1456.73
other,31,1739.99
clothing,34,1873.07
clothing,40,2256.57
bag,1,61.54
laptop,2,30.7
other,13,819.53
perfume,4,348.8
electronics,8,327.34
clothing,9,605.95
electronics,6,228.9
other,16,919.09
electronics,13,463.39
clothing,12,767.72
other,34,1902.43
appliances,8,615.8
other,36,2158.47
laptop,3,43.84
other,37,2150.69
clothing,6,393.72
clothing,7,465.3
other,1,67.36
perfume,4,305.64
shoes,10,1029.22
clothing,34,1984.2
other,14,854.18
clothing,36,2072.59
other,33,1950.09
clothing,28,1612.11
laptop,10,144.33
appliances,14,983.13
other,13,789.0
electronics,7,294.67
other,27,1523.84
clothing,26,1547.47
other,24,1326.51
car parts,14,1041.57
electronics,8,330.45
laptop,7,94.08
other,1,67.48
other,29,1596.36
other,9,601.03
other,1,69.19
other,12,740.52
other,35,1932.52
shoes,9,955.6
electronics,1,40.17
electronics,15,543.5
other,21,1209.35
electronics,3,115.23
clothing,32,1803.98
electronics,13,517.44
other,31,1722.47
electronics,1,40.31
electronics,3,126.02
other,8,549.98
clothing,19,1058.8
clothing,4,273.55
laptop,6,79.43
electronics,2,83.47
other,1,69.23
electronics,2,85.2
other,8,539.48
clothing,24,1340.08
electronics,7,302.58
clothing,19,1117.09
clothing,18,1043.49
other,23,1265.97
clothing,3,202.8
perfume,3,218.82
other,20,1195.91
clothing,36,2095.23
electronics,3,127.37
electronics,1,44.76
other,37,2090.75
electronics,1,36.3
appliances,13,878.2
other,20,1179.1
electronics,6,215.09
